brand_name,p_category,p_id,p_num_reviews,p_price,p_star,product,r_eyecolor,r_haircolor,r_review,r_skinconcerns,r_skintone,r_skintype,r_star,reviewer
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,This mascara is AMAZING. I have always had to use a lash curler as my lashes stick straight out and never curl.. But this mascara totally lifted them and gave them volume with no curler!! I will never use another mascara again!,,,,5,jess1918
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,green,,"really hard to get on, the wand is huge, and the mascara is super clumpy so I have to wipe off the wand before I use.  Eyes look great once I'm done, but by lunch, the curl is gone, and my lashes look the same as any cheap mascara.  Fail!",,fair,,2,rachkat
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,,"I dont know why this has such low reviews. Yes the wand is huge but Im on my second tube of this so I  guess Im used to it but I love this product. Other mascaras only give me volume at the base of my lash and leave the ends thin and spider like, while this thickens my lash from ROOT TO TIP. I never let mascara dry then do another coat because to me the first coat will dry and become hard and crunchy and I cant add another coat over that but THIS formula is so beautifully creamy you NEED to let your first coat dry and then apply more to give desired volume and when you do Its amazing. Found my forever mascara !!!",,deep,,5,askaboutnikki
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I wanted a mascara that would add volume and length to my eyelashes, and this was not it. It tended to flake and weigh down any curl I achieved with my eyelash curler. All in all if you have naturally long eyelashes, this may be for you. If you're like me and struggle in that area, you might want to try a different brand.",,,,2,alicap
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,,"I've never been one to gravitate toward BB products but after reading so many great reviews I had to try this. I've been a loyal Benefit ""They're Real"" user...until now!!! This mascara provides great length, volume and definition like no other. There is zero product that smears or falls on your face and that is a HUGE bonus for me. Very happy with my purchase and my new FAV mascara!!!",,fair,,5,AimeeRivera
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I was at the Sephora store this past weekend where the Bobby Brown rep was doling out advice, offered insight into products etc. She told me that this mascara would be unbelievable and there's no way I couldn't love it.

She was wrong.

This mascara produces fallout, irritation in my eyes, and is very difficult to take off even with my Bosica foaming cleanser and my Luna. It will be going back...",,,,1,sariann
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,,"It sets eyelashes and don't move. My lashes are up all day. Don't smudge after nap. I have oily skin, don't smudge. I want to use it every single day now. The formula may seem thick but that's how this sets lashes up and the shape you make in the morning last all day.",,medium,,5,jayounghan
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I'm going to finish this product due to the price, but it clumps all my lashes together into pointy triangle groups. Also has a huge tendency to get on my contacts and make it difficult to see all day.",,,,2,stephiekris
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,,"I realy like this one it stays on does not crumble or flake i think the next one i will get the black brown for a day look.
just great, a good buy!",,light,,4,Kikipea
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,I thought better than sex was my favorite but I finally found my favorite holy grail mascara!!!! My lashes are full and they look false! They literally touch my eyebrows!,,,,5,Gabyvaz
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,gray,,like so many other mascaras I had black dust under my eyes within a few hours.,,light,,2,bettykitty
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,,"The good stuff:
- it gave me the exact look as Lancome Hypnose Drama,
- washes out with only water,
- soft lashes.

The bad:
- left the mark on upper lid,
- looks exactly like Lancome Hypnose drama mascara, not any blacker,
-BB smoky mascara is better but half size.

I think Lancome mascara was better because it didn't leave any mark on my upper lid and BB did. This is dramatic look mascara. For natural soft but sexy lashes try Clinique Long wearing. No smudging, raccoon eyes.",,light,,4,bigslacker666
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,green,,"I don't usually have time or the will to write a review, but oh my word - I love this mascara so much - I HAD to! This gave me plump and long lashes - without a primer! Stayed on all day - very comfortable! I used to use the smokey eye mascara from Bobbi Brown, but I have made the switch! LOVE THIS MASCARA!!!!!",,fair,,5,Gaddibear
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,green,,"As a mascara aficionado, I've found my new FAVORITE. This new Mascara is perfect and it takes very little to make a big difference. Almost like having fake lashes in a tube!",,medium,,5,domhowe
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,Hate it! Way too thick & clumpy -- like mud . Messy,,,,1,scoutster
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"Received this in my Sephora Play box this month and was very disappointed. The mascara came out of the tube in one giant glob at the end of the brush. I had to scrape most of it off to make it useable. Also, the brush was difficult to hold when applying the mascara.",,,,1,prettymommy84
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,hazel,,This is the best mascara I've ever bought! The black is very saturated and goes on my lashes beautifully. It doesn't clump but makes my lashes appear so much thicker and longer. And best of all it doesn't flake after a long day so no ratcoon eyes.,,fair,,5,danielleds
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,,"i'm reading a lot of negative reviews here, but i think there's a specific application technique that's required of this mascara. i went in for a makeover at sephora, and the beautician used the disposable sephora wand to apply this mascara on me (so already he's not using this product to the full potential) -- despite this, my lashes looked like someone had put falsies on me. he applied it from the top of my lashes, as opposed to the bottom (the side closer to the eye). something about that definitely allowed him to create the beautiful illusion that i had really thick, full, long lashes. it literally hit every important checklist item that a mascara should have. it also didn't feel flaky, and i wore this for 12 hours. i have sensitive eyes/skin, and nothing happened to me while wearing this product. maybe be gentle when applying, and only apply from the top side of your lashes (so keep your eyes almost closed and apply from the top near your lid). hopefully that should be good for getting the right look!",,olive,,5,mariamjs
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,,"I'm shocked by how many bad reviews this has, I got it with my points and I have been loving it! I normally use too faced better then sex mascara but lately I've been grabbing this one more! It makes my lashes super long and full! I love it so much that when I'm out I plan on buying a full size one!",,medium,,5,cvclark15
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,This is the worst mascara I have ever used. It dries in clumps and flakes off through out the day.,,,,1,Snoopycat
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,,"This is the first (and probably last) thing I have ever purchased from Bobbi Brown. I bought it because the brush was supposed to be something new and never done before! I actually have naturally long lashes, so I just need a little volume and definition. And I'm on the hunt for the perfect mascara, so I thought I'd give it a try. 
Well...it's awful. The formula itself is really, REALLY goopy, and the brush is so huge, that more of the goop ended up on my eyeLIDS than my eyeLASHES. 
This brush would be great for Anime characters, or giants, or you know, people with RIDICULOUSLY HUGE EYES, but not for normal people with normal eyes.
I wore it 3 times, because I wanted to give it a fair chance, but just...NO.
It doesn't have buildable volume, it just clumps and gets spidery. I couldn't really tell you if it's lengthening or not because by the time the brush reached the middle of my lashes, it was already smearing under my eyebrows.

I obviously returned it and got something else.

In short, DO NOT BUY THIS UNLESS YOU'RE A GIANT WHO HAS REALLY DRY EYELASHES..",,medium,,1,SherriPotter
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,hazel,,I don't understand the ratings on this mascara - it's fantastic! I'm obsessed with mascaras and I've tried all the cult favourites - but none of them compare to this one.,,light,,5,stephanieanna88
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"This was recommended by a Sephora employee who raved about it. Absolutely hated it, too clumpy. Honestly, there's is nothing good I can say about my experience with this mascara.",,,,1,Alexis0304
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"This is hands down the best mascara I have ever used. It applies perfectly and highlights lashes without looking clumpy or spidery. The brush looks big, but when applied correctly it will not get on your lids. I will never go back to another mascara as long as this is available.",,,,5,EvaDK
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,,"I don't understand how this could ever get less than 5 stars! Honestly the best mascara I've ever purchased!! I was a religious user of Better Than Sex, and then switched to NARS Audacious-- I liked both of them but neither compare to how much this one blew me away!

It gets me amazing volume, doesn't weigh by lashes down but it's also very thick and bold.

I didn't notice any clumping problems whatsoever. It comes off easy at night, no need to scrub vigorously to remove the product.

It does come with a very large, thick brush which I thought could be an issue but it isn't at all. It's really easy to apply and I've yet to get any mascara anywhere except my lashes!

Definitely recommend-- my holy grail mascara is officially found!",,olive,,5,brunettebb
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I was a big fan of the too faced better than sex mascara but not anymore , I got the Bobby Brown's  in a travel size to try and oh my god I'm in love with it, it does not budge or flake and i have very watery eyes, 
It gives a lot of volume and length and curls the lashes up to Jesus! Bonus! It is not clumpy even after layering",,,,5,Kouki
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,green,,"First of all, this is the largest mascara brush I have ever used. I usually like big brushes, but this one is almost awkward to use. Pros: A really dark jet black color, extremely volumizing, and lengthens the lashes to the longest length I have seen. Cons: There is too much product on the wand when it comes out of the tube AND this mascara really clumps on the lashes. Badly clumps. If you don't mind using a lash comb to separate your lashes, this mascara does have some great qualities. For me. the way the lashes clump is a deal breaker; I will not repurchase.",,light,,3,terricap
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,The mascara flaked and didn't add any volume. It's also clumped.. Expected more from Bobbi Brown. Definitely will be returning this mascara.,,,,2,stia
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I received a sample in my play subscription box. So clumpy, therefore extremely messy.",,,,1,CBuzzz
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,brunette,"I got a sample of this at some point and really liked it so bought the full size. TOTALLY NOT THE SAME. It goes on really thick and lashes bunch together. Furthermore, the only thing “eye opening” about it is the MASSIVE BRUSH. Seriously! It’s almost the size of my eye. After trying for weeks to get the hang of applying without having to do major cleanups with a q tip on my eyelids after, I’m giving up. Worst brush ever and the formula doesn’t make up for it.",,medium,dry,1,sbw84
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,brunette,"I just couldn't get this to work. The brush just didn't give me an even application, and it was a lumpy mess. I tried wiping off the brush and dipping back in the tube carefully. I tried different application angles and tips. I could only get good application with disposable spoolies as a last resort. And it flakes. It is nice and dark, though. Not so horrible I will return it, but I advise against buying it and will not repurchase.",,fair,dry,2,bigwildonion
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,,"I love this! I have been searching for a replacement for Max Factor's Extreme Blackout since they stopped selling it in the US and have tried all the volumizing mascaras out there from Chanel to Lancome. Finally this is the one that does it all - lifts, lengthens and volumizes without clumpiness. It's also very buildable which is nice for touch ups. This product is well worth the money - doesn't flake off or run, either.",,medium,,5,bootbrowneyes
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,,"I am a self-professed mascara junkie. I have an entire drawer in my vanity dedicated to mascaras. I've tried almost every mascara out there (both drugstore and high end). This one tops them all.

The brush is GIGANTIC - I thought I was going to have issue with it; I usually prefer a smaller brush. It's very bristle-y. I was really impressed that the want didn't come out of the tube coated with tons of excess product like many mascaras tend to do.

I used ONE COAT of this over my favorite lash primer (Tarte's Opening Act lash primer) and my lashes look AMAZING. I have decent lash length, but almost no volume, and my lashes tend to clump like nobody's business whenever mascara dares touch them. This lengthend, volumized, and separated! I didn't even have to go in with my lash comb after applying this mascara, which is unheard of in my world.

This stuff is also really, really, truly black, which I appreciate. I've gotten great wear time with it, with no flaking, transfer, or smudging (which is impressive, since I have notoriously watery eyes and nearly every non-waterproof mascara tends to migrate). It stayed in place until I was ready to remove it - it lasted through work, the gym, errands, everything!

I cannot recommend this enough. If there was a way to give this more than five stars, I absolutely would. My search for a perfect mascara is over!",,fair,,5,CalamityJanie
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,False lash effect! Love it. Bobbi is the best!,,,,5,Zbooboo
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,green,,"I am a mascara junkie, constantly trying new and different ones, and there is nothing really positive I can say about this mascara. My super straight lashes stay super straight and limp, even when using my best curler. The product applies a bit goopy, and then after it dries, you will have flakes everywhere. All day. Flakes, flakes, flakes. It also smudges easily, more so than others. Seriously, don't do it.",,fair,,1,vanityaphair
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,,I HAVE NEVER USED SUCH AN AMAZING MASCARA! I HAVE ALWAYS USED MASCARAS FROM KROGER AND CVS AND SUCH BUT IM NEVER USING ANYTHING ELSE! IT IS MORE EXPENSIVE THAN OTHERS IVE USED BUT IT IS SOOOOOO WORTH IT! IF YOU WANT BIG BOLD LASHES THEN GET THIS ONE ITS ALSO GREAT FOR PREFORMING FOR DRILL TEAM AND SUCH! I LOVE LOVE LOVE LOVE LOVE THIS PRODUCT! HIGHLY RECOMMEND IT!!!,,fair,,5,JordanC1994
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I bought this mascara after watching countless YouTube vids of how amazing this mascara was. I love the fact the it was able to curl most people's lashes and make them look really dramatic. However, the same effect cannot be said for my lashes. They performed less well than a drugstore mascara. The mascara did not curl my lashes, it also straightened my lashes after curling.",,,,1,Toto83
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,I initially received this mascara as a sample a while back and remembered how much I liked it so I decided to purchase the full size. I do enjoy the look I get with this but it does seem to dry up fairly quick which isn't great for the price tag.,,,,4,Jennie122
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,One of the worst mascaras ive ever tried! My drugstore mascara worked better than this. Do not buy,,,,2,khernandez89
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,green,,"After reading all of the great reviews online, I couldn't wait to try this.

Pros:
-Volumizing
-Lengthening

Cons:
-Made my lashes VERY clumpy. I tried this both with and without a lash primer and saw no difference. I used an eyelash comb, but that didn't even really help too much - my lashes were still clumpy.
-This also flaked off throughout the day and into my eye. I work pretty long shifts, and this mascara didn't even hold up through half of one. My eyes were bothering me most of the day and I noticed flakes of mascara both in and around my eyes. I don't rub my eyes, this just happened on its own. If you wear contact lenses, I would not recommend this product at all.

I wouldn't recommend this product to others, it's not worth the $30. If you're going to spend $30 on mascara, there's better options out there.",,fair,,2,MarissaG22
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I wanted to love this mascara, I really did. But it was so thick and clumpy more ended up IN my eye then on my lashes.... :-( I don't know if it was my technique or the brush, but it caused me to have to restart my eyes a few times. On top of that, it was SO CLUMPY! 
Sadly, I had to return",,,,1,coco824
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,,"This is a fantastic mascara! What Have I been doing with my lashes! lol It volumizes, defines and lengthens my lashes! I will say that it has me interested in trying some her different ones as well.",,deep,,5,Tisey
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,green,,"I did read the reviews before I got the mascara. I see that there are mostly good reviews in mixed with bad. I decided to go with it anyways. Based on my experience, I absolutely love this mascara! Although I did notice how it may be tricky to put them on at first because of how wet they are. That can lead to smudges easily but if we put them gently on and clean up any of small smudges with wet q-tips. Also, if we give it time to dry, then we will be all set to go! It's truly lengthening and lifting kind of mascara.",,light,,4,Missyberry3
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"Definitely get full thicker lashes. And I do get instant lift, curl and defines my lashes. Really able to build several coats without clumping. Impressed by that. The volume and thickness is very noticeable. Would like more lengthening though. I like the brush. It does grab every lash. Smudging but minimal. And no flaking.",,,,4,boww
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I love Bobbi's ""Everything"" mascara but can't find it anywhere anymore. I thought this would be an upgrade. Nope! It's goopy & clumpy & gross.",,,,2,regal315
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,green,,"I have really short eyelashes and this mascara is amazing for lengthening and volumizing. The woman working recommended it to me and now I see why! Definitely recommend this mascara, its worth the price,",,light,,5,Samantha9591
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,,"I was using another BB mascara (Extreme Party) and the store said this one replace it. While the brush is good, but the mascara is very goopy and doesn't go on smoothly. Doesn't not lift, define or volumize like the other one. Not worth the $$$$",,medium,,1,Jessica4S
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,I got this in the mini version and it's so bad ! It's clumpy and gets all over your face. It's definitely not worth the money! Don't buy it !!,,,,2,Annie145
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"i received this product in the sephora favorites collection, and i am not sure if its because it was such a terrible sample (the brush was too big for the tube therefore, only half the brush had product on it. and the wand was too small to work it) but the pigmintation was very low. i have long, volumious lashes naturally and i found the brush way too large so i can't undstand how anyone with short lashes would like it. i ended up with a large mess all over my eyes.",,,,1,mrssachsy
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I received this mascara in July box, and I didn't like it, even though I usually like Bobbi Brown products. It was very clumpy and hard to apply, so I'll just forward it.",,,,2,sutro
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,Love this mascara it's my new favorite. I used to buy Dior show but no more,,,,5,Duchess2112
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,I'm on a mission to find the perfect mascara and it seems as though it continues... I really like this mascara but it doesn't give me the WOW factor to say I'll be buying this again. I actually think the brush might be a little too big and the formula is just a little too goopy for my liking. Yes I'm disappointed but this is the price I pay for the journey of finding the perfect mascara. On to the next I guess...,,,,2,valladmd
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,This mascara is really goopy and messy. If I don't wipe the brush off every time I have crazy uneven spider lashes that get stuck together. The brush itself is fine but the formula is at the same time too thick and wet then it starts flakinh off after a few hours. Disappointed.,,,,2,vinylkittn
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"For this price, I was hoping this would be great, but it's very very clumpy and too much comes out on the wand. Lashes were a mess and I wanted to start over! I tried to wipe it off as I extended the wand, but it's just not working well. Last purchase of this! Sorry I spent the money.",,,,2,Cobrachick
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,,"Now this is a great mascara. I was displeased with the ""extreme party mascara""' and didn't want to write off  Bobbi Browns mascaras completely. I'm glad I didn't and purchased this gem. It gives me full lush lashes!",,medium,,4,biiilljates
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I wasn't impressed with this mascara, at all. I have very short, straight, light coloured lashes and due to this mascara being extremely difficult to take off, I now have very few lashes left. I found the brush was really too large and the formula quite dry and thick. You definitely get some length and an alright amount of volume but there are better formulas out there.",,,,1,rnick
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,green,auburn,I really love the brush on this mascara!  Really elongates and gives my lashes some extra volume.  I try other mascaras and keep coming back to this one.,,fair,dry,5,kaleighkaleigh
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I received this in my playbox and put it aside thinking it wouldn't be as good as my Stella mascara.  On a whim I used it and haven't stopped.  I'm actually online to buy a regular size and can't believe the negative reviews.  

First I always use a primer on my lashes before mascara.  I have super long eyelashes and dark olive complexion.  What I liked about the mascara is that it's super dark and made my lashes thick & curled.  I didn't have any issues with clumping, smearing or flaking.  I highly recommend.",,,,5,
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,green,,I bought this on a whim and ended up loving it! It really opens up the eyes and holds an amazing curl while adding volume. I love layering this over Better Than Sex by Too Face.,,fair,,4,MikaylaParise
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,I was super excited about this mascara but sadly it was really really clumpy. I tried it on a bunch of my friends too and it wasn't just my lashes it was theirs too.,,,,1,gracemh
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,brunette,"Over the last two years I have been looking for the perfect mascara for me. I have medium length but sparse Lashes. I wanted to find something that would add volume and deep color depth.  I have probably purchased 15  mascaras in my quest and the Bobbi Brown mascara is by far one of my top two favorites.  It has excellent color depth, makes my lashes look much fuller and it curls my lashes.  Oh yes - and it doesn't run or smear.",,medium,dry,5,pyaz
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,One of the worst mascaras ive tried in a while. Received it in my Play Box as a sample and was very dissapointed. The wand is just very large and it's basically impossible to avoid crazy clumping,,,,1,Monija123
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,brunette,"I was really excited to receive a sample of this product in my Play box, but what a disappointment.   Thick formula, that ended up looking clumpy with only a few swipes. Also, I wasn't impressed with the pigmentation.  The color just seemed really flat, and didn't make my eyes pop. 

The worst part was how it flaked and fell within a few hours.  Glad I received a sample and didn't purchase outright.",,light,dry,1,Svormazon
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,hazel,brunette,I love it because it gives really great volume. however it dried out so quickly (after 2 weeks) I had to throw it out; the brush on the wand just turned into one giant clump and couldn't be used.,,olive,dry,2,Michellej604
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I received this in a Sephora Play Box.  Besides the really odd wand, this mascara made me feel like someone poured salt in my eyes.  I thought it had fibers in it, which is why I came to read reviews.   Maybe it was an allergic reaction?  It was clumpy and you couldn't maneuver the brush/wand at all.  I tossed it immediately.",,,,2,SamDean
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"Although the mascara makes my lashes longer and thicker, it's impossible to apply more than one coat as all the lashes stick together.",,,,2,KatieeN
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,Really great mascara,,,,5,ashkyle47
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,,This is the first time I've tried this mascara.  I'm usually faithful to Benefit Badgal.  I really like it.  It gives great volume!,,olive,,4,clayswifenicole
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,Tried this out as part of a Sephora Favorites pack. The Jumbo brush really is JUMBO making it difficult to apply this mascara especially on the lower lashes and in the corners of the eye. This formula has a rich deep black colour that I love and thickened and lengthened my lashes considerably. Unfortunately it clumps like crazy during application and I had to use my lash comb to separate my lashes. Also it flakes. Not my favorite and won't be purchasing the full size but good to try and added length and volume.,,,,3,GlamGalG
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,best mascara ever!!!!!!!!,,,,5,Nickistylin31
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,,"I like the mascara in general the only thing I wish was different was the size of the brush, so big it makes it hard to not get the mascara everywhere. I have to be extra carful",,light,,3,falcon85
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,brunette,Brush is way too big for me and my lashes. I found this product to clump easily and it did not last long throughout the day. I had higher expectations for this product and was disappointed.,,tan,normal,2,bvas
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,blonde,"Does lengthen, but can easily clump and it is also a very wet formula. Takes a while to dry.",,light,combination,3,GraceStolberg
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,,I received the sample size in my Play box. I used to work for Bobbi Brown and I am usually a big fan of most of the products. I have used several of the other mascaras with no complaints. I like the formula and the brush is awesome but the wand is so short on the sample that it's not a good first impression. I am pretty sure at some point I will buy the full size because I can tell it's a good mascara just need a longer wand to apply.,,light,,4,Kgebhart77
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,green,,"The eye opening mascara is awesome!  I tried five different kinds before trying this one.  It is very black.  The formula and brush curl, thicken and lift the lashes just like the description says.  I plan to purchase the big size.",,medium,,5,MMDur
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,I've tried a lot of different mascaras and this one is one of my favs. I'd definitely recommend trying.,,,,4,SFSL
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I was excited to try this when I received it in my Play box, because I love the Bobbi Brown smoky eye mascara so much.  This one is terrible!  Thick, clumpy, does nothing to separate or add length.  So glad I got this as a sample and didn't buy!",,,,1,mikiko
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"Love love LOVE it!!!
Went to buy the full size, only to have ordered the wrong one. I love this so much I am willing to spend another 30 dollars on the right one!!!! Where has this been my whole life!!!",,,,5,Ace212
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"I was looking forward to using this because of the brush. I love those fat teddy bear brushes! However, the wand was so tiny, it was very difficult to use. What I was able to get on I have no complaints about as of yet. The handle of the sample was so large. My suggestion would be to cut the handle shorter and make a longer wand, or make a longer thinner bottle (to keep in sample size amount) to increase the length of the wand. I believe this maybe the cause for such low ratings. I would  buy it from SEPHORA to try it, on the bases if I have two daughters that will take it easily off my hands if I don't like it, or I can easily return it.",,,,2,Tonya0224
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"By far one of the best mascaras I have ever used. It doesn't trigger my allergies, and the definition + volume are off  the charts.",,,,5,spiritedla
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,blonde,"This mascara really curls my lashes the way I want it to (if I put it on super carefully) My lashes are long but straight so this is exactly what I'm looking for. It can clump if you're not careful putting it on, but the wand is great! So far this is my go-to mascara and I'm VERY picky :)",,light,combination,4,lcl675
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,,,"And, I love how it stays on forever!",,,,4,monkiwi
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,brunette,"I absolutely LOVE this mascara. It is the only one that makes my eyelashes extremely long and curled and gives them volume. However, I'm only giving it three stars because of the price and the fact that it does not last more than one month before getting very dry and clumpy. I would expect more from a mascara that costs $30.",,tan,combination,3,nursinglove9
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,brown,brunette,Makes your lashes look full and long but flakes off throughout the day. Would not recommend especially for contact lenses wearers. Threw it away long before it would dry out because of the flakiness.,,light,dry,2,amandalaff
Bobbi Brown,Makeup,P403974,317,$30.00,3.2681,Eye Opening Mascara,blue,,"Given how expensive this mascara is, I didn't want to love it but it is totally amazing. My lashes look so long, thick, and defined every time I wear it. I would recommend it for sure.",,fair,,5,MaryFair
Bobbi Brown,Makeup,P395372,52,$44.00,4.5192,Perfectly Defined Long-Wear Brow Pencil,brown,,"This is the best brow pencil I've used by far. I originally bought it for my wedding makeup and now use it every day. 
It looks incredibly natural, especially after combing through the brows with the brush on the other end. It also lasts all day and doesn't rub or smudge off during exercise. Sometimes if I'm going for a more dramatic look, I apply benefit's 'gimme brow' on top, but this brow pencil is definitely my top choice for day-to-day wear.
I have dark brown hair and the Mahogany shade is perfect for my brows.",,medium,,5,Ashleigh09
